CNTRY_MCY_ID,CNTRY_OWNER_CARR_CODE,CNTRY_CNTRY_CODE,CNTRY_COMMNTY_CODE,CNTRY_RGN_ID,CNTRY_INACTIVE,CNTRY_DTL_ID,CNTRY_CREATED_DATE,CNTRY_CREATED_BY,CNTRY_MODIFIED_DATE,CNTRY_MODIFIED_BY,CNTRY_ISO_CNTRY_CODE,CNTRY_GST_APPL_IND,CNTRY_TAX_ID_LENGTH,CNTRY_CMRCL_RGN,CTY_CCY_ID,CTY_OWNR_CARR_CODE,CTY_CTY_CODE,CTY_CTY_NAME,CTY_MTY_ID,CTY_CITY_TYP,CTY_OFFLN_CTY_IND,CTY_REPORTING_CITY,CTY_SALES_LEVEL,CTY_ADRS_ID
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,27322,EK,ODL,"CORDILLO DOWNS, S. AUSTRA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17697,EK,KRJ,"KARAWARI, PAPUA NEW GUINE",48,,N,,,
474,EK,SO,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,21346,EK,BIB,"BAYDHABO, SOMALIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,16470,EK,GAV,"GAG ISLAND, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,30687,EK,JJD,Cruz,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27233,EK,CZB,"CRUZ ALTA, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27355,EK,CMG,"CORUMBA, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,30695,EK,JTC,Bauru,48,,N,,,
463,EK,PY,,68,N,18632503970,,,2018-07-18T08:24:28.619,BERNASCHINA,PRY,N,,AMR,15469,EK,ASU,ASUNCION,48,,N,,,
406,EK,GY,,68,N,18682017504,,,2018-07-22T11:50:00.512,BERNASCHINA2,GUY,N,,AMR,21297,EK,GFO,"BARTICA, GUYANA",48,,N,,,
395,EK,GE,,73,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,,25317,EK,TBS,"TBILISI, GEORGIA",48,,N,,,
365,EK,CC,,74,N,1549316,,,2006-05-08T09:28:14.000,SYS_TEMP,,,,,26688,EK,CCK,"COCOS-KEELING IS., IND. O",48,,N,,,
341,EK,AD,,71,N,1480657,,,2006-04-20T11:41:30.000,SYS_TEMP,,,,,27710,EK,ALV,"ANDORRA LA VELLA HLPT, AN",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,27550,EK,VXC,"LICHINGA, MOZAMBIQUE",48,,N,,,
304,EK,NP,,76,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,WSE,23183,EK,RHP,"RAMECHAP, NEPAL",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25006,EK,YIF,"ST. AUGUSTIN, QUE., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16434,EK,YFR,"FT. RESOLUTION, N.W.T., C",48,,N,,,
452,EK,NO,,71,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,EUR,21177,EK,OLA,"ORLAND, NORWAY",48,,N,,,
332,EK,CL,,68,N,1480663,2005-10-20T09:02:59.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,21826,EK,WPU,"PUERTO WILLIAMS, CHILE",48,,N,,,
441,EK,MR,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,18756,EK,KFA,"KIFFA, MAURITANIA",48,,N,,,
441,EK,MR,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,25122,EK,THI,"TICHITT, MAURITANIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,23385,EK,SNT,"SABANA DE TORRES, COLOMBI",48,,N,,,
309,EK,SA,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,MEG,24159,EK,WAE,"WADI AL DAWASIR, SAUDI AR",48,,N,,,
345,EK,AO,,70,N,1480657,,,2006-04-20T11:41:30.000,SYS_TEMP,,,,,18808,EK,SVP,"KUITO, ANGOLA",48,,N,,,
352,EK,BF,,70,N,1480660,,,2006-04-20T11:47:59.000,SYS_TEMP,,,,,20505,EK,OUA,"OUAGADOUGOU, BURKINA FASO",48,,N,,,
292,EK,JP,,75,N,1480700,2005-10-18T09:54:39.000,S140475,2006-04-20T12:12:16.000,SYS_TEMP,,,,FEA,24349,EK,TNE,"TANEGASHIMA, JAPAN",48,,N,,,
362,EK,BY,,73,N,1480660,,,2006-04-20T11:47:59.000,SYS_TEMP,,,,,20850,EK,MVQ,"MOGILEV, BELARUS",48,,N,,,
422,EK,KZ,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,16059,EK,DMB,"DZHAMBUL, KAZAKHSTAN",48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,18036,EK,LUH,"LUDHIANA, INDIA",48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,17273,EK,HSS,HISSAR. INDIA,48,,N,,,
374,EK,CU,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,20648,EK,MOA,"MOA, CUBA",48,,N,,,
470,EK,SK,,71,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,28350,EK,BTS,BRATISLAVA,48,,N,,,
457,EK,PF,,76,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,21829,EK,PUK,"PUKARU, FRENCH POLYNESIA",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,26033,EK,VER,VERA CRUZ,48,,N,,,
284,EK,FR,,71,N,1480679,2005-10-18T09:53:24.000,S140475,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,24717,EK,SXD,"SOPHIA ANTIPOLIS, FRANCE",48,,N,,,
444,EK,MW,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,30707,EK,KGQ,"KASUNGU, MALAWI",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16064,EK,CUW,"E. OF JUNEAU, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19754,EK,ZZB,BALTIMORE RR STT,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26475,EK,CFT,"CLIFTON, ARIZONA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,30395,EK,LFI,Hampton,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21231,EK,GON,NEW LONDON-GROTON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27152,EK,ABQ,ALBUQUERQUE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26544,EK,SZL,WHITEMAN AFB,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16235,EK,FCY,"FORREST CITY, ARKANSAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16761,EK,KGX,GRAYLING,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,18083,EK,LYH,LYNCHBURG,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19086,EK,LEM,"LEMMON, SOUTH DAKOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16253,EK,FOD,FORT DODGE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25137,EK,UKN,WAUKON MUNICIPAL ARPT,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19194,EK,LSR,LOST RIVER NO 2,48,,N,,,
398,EK,GL,,68,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,,16001,EK,DUN,"DUNDAS, GREENLAND",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,16629,EK,GSC,"GASCOYNE JCT., W. AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,30719,EK,KQR,Karara,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,22616,EK,PPI,"PORT PIRIE, SOUTH AUSTRAL",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,14892,EK,AOA,"AROA, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,30451,EK,AIH,Aiambak,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,23593,EK,BNV,"BOANA, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17925,EK,HEO,HAELOGO,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,27638,EK,CPI,CAPE ORFORD,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,26285,EK,AFO,"AFTON, WYOMING",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,30917,EK,TQQ,Tomia,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,23161,EK,RVD,"RIO VERDE, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,26115,EK,VIX,VITORIA,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27662,EK,CSS,CASSILANDIA,48,,N,,,
486,EK,TN,,73,N,1480865,,,2006-04-20T12:44:58.000,SYS_TEMP,,,,AFR,16056,EK,EBM,"EL BORMA, TUNISIA",48,,N,,,
325,EK,TR,,72,N,1480865,2005-10-18T11:51:59.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,EUR,19755,EK,BAL,BATMAN,48,,N,,,
412,EK,IR,,69,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,22054,EK,CKT,SARAKHS,48,,N,,,
386,EK,ES,,73,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,EUR,30625,EK,GMZ,San Sebastian/Gomera,48,,N,,,
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,26813,EK,AAO,"ANACO, VENEZUELA",48,,N,,,
369,EK,CI,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AFR,23827,EK,SPY,"SAN PEDRO, IVORY COAST",48,,N,,,
413,EK,IS,,73,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,,29240,EK,TLK,TALKNAFJORDUR,48,,N,,,
389,EK,FJ,,74,N,1480679,,,2006-04-20T12:03:43.000,SYS_TEMP,,,,,28180,EK,LEV,"BURETA, FIJI ISLANDS",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,30660,EK,IBL,Indigo Bay Lodge,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,26552,EK,ZUH,"ZINHUI, CHINA",48,,N,,,
384,EK,EE,,73,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,,29241,EK,QUF,TALLINN PIRITA,48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,29022,EK,PSS,"POSADAS, ARGENTINA",48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,16349,EK,GNR,"GENERAL ROCA, ARGENTINA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,14846,EK,YAB,"ARCTIC BAY, N.W.T., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16080,EK,YEN,"ESTEVAN, SASK., CANADA",48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,26276,EK,AAW,ABBOTTABAD,48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,14800,EK,LHE,LAHORE,48,,N,,,
309,EK,SA,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,MEG,20198,EK,KMX,"KHAMIS MUSHAIT, SAUDI ARA",48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,24526,EK,WGN,"WAITANGI, NEW ZEALAND",48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,19692,EK,MTA,"MATAMATA, NEW ZEALAND",48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,16293,EK,FWM,"FORT WILLIAM, SCOTLAND, (",48,,N,,,
382,EK,DZ,,73,N,1480666,,,2006-04-20T11:57:32.000,SYS_TEMP,,,,AFR,27177,EK,ALG,ALGIERS,48,,N,,,
334,EK,SE,,71,N,1480800,2005-10-20T09:05:41.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,EUR,25977,EK,BLE,"BORLANGE, SWEDEN",48,,N,,,
334,EK,SE,,71,N,1480800,2005-10-20T09:05:41.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,EUR,25080,EK,EVG,"SVEG, SWEDEN",48,,N,,,
507,EK,ZW,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,26872,EK,CHJ,"CHIPINGE, ZIMBABWE",48,,N,,,
428,EK,LT,,73,N,1480704,,,2006-04-20T12:14:45.000,SYS_TEMP,,,,,20386,EK,PNV,PANEVEZYS,48,,N,,,
433,EK,MH,,76,N,1480706,,,2006-04-20T12:16:16.000,SYS_TEMP,,,,,27001,EK,WJA,"WOJA, MARSHALL ISLANDS",48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,22389,EK,IXP,"PATHANKOT, INDIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,22058,EK,RTW,"SARATOV, RUSSIA",48,,N,,,
493,EK,UY,,68,N,18632509864,,,2018-07-18T08:25:16.580,BERNASCHINA,URY,N,,AMR,22318,EK,PDU,"PAYSANDU, URUGUAY",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,26446,EK,CYW,CELAYA,48,,N,,,
284,EK,FR,,71,N,1480679,2005-10-18T09:53:24.000,S140475,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,19205,EK,LDE,"LOURDES/TARBES, FRANCE",48,,N,,,
494,EK,UZ,,76,N,1480883,,,2006-04-20T12:47:29.000,SYS_TEMP,,,,WSE,26150,EK,UGC,"URGENCH, UZBEKISTAN",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28693,EK,HPB,HOOPER BAY,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19674,EK,MCW,MASON CITY,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22573,EK,CLM,PORT ANGELES,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23944,EK,BGQ,BIG LAKE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,18276,EK,JCY,"JOHNSON CITY, TEXAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17348,EK,HOT,HOT SPRINGS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21106,EK,BSZ,"NR DILLINGHAM, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24523,EK,AIN,WAINWRIGHT,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20152,EK,LNL,LAND O' LAKES,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,23523,EK,RPM,"ROPER R. MISSION, AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,25692,EK,BQL,"BOULIA, QLD., AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,20291,EK,WME,MOUNT KEITH,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17731,EK,KSB,KASANOMBE,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,16938,EK,HNI,HEIWENI,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,22610,EK,POM,"PORT MORESBY, PAPUA NEW G",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17821,EK,KGW,"KAGI, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,27093,EK,AYU,"AIYURA, PAPUA NEW GUINEA",48,,N,,,
296,EK,LK,,76,N,1480704,2005-10-18T09:54:39.000,S140475,2006-04-20T12:14:45.000,SYS_TEMP,,,,WSE,30974,EK,WRZ,Weerawila,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,24338,EK,TMH,"TANAHMERAH, INDONESIA",48,,N,,,
385,EK,ER,,70,N,18682006101,,,2018-07-22T11:48:09.675,BERNASCHINA2,ERI,N,,AFR,24114,EK,TES,"TESSENEI, ERITREA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,19392,EK,MNX,"MANICORE, BRAZIL",48,,N,,,
325,EK,TR,,72,N,1480865,2005-10-18T11:51:59.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,EUR,25337,EK,TEQ,TEKIRDAG,48,,N,,,
370,EK,CK,,76,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,21827,EK,PZK,PUKA PUKA ISLAND,48,,N,,,
320,EK,YE,,69,N,1480897,2005-10-18T10:01:41.000,S140475,2006-04-20T12:50:59.000,SYS_TEMP,,,,,19972,EK,MFY,"MAIFA, YEMEN",48,,N,,,
316,EK,TZ,,70,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,AFR,18758,EK,TKQ,"KIGOMA, TANZANIA",48,,N,,,
389,EK,FJ,,74,N,1480679,,,2006-04-20T12:03:43.000,SYS_TEMP,,,,,26023,EK,VTF,"VATULELE, FIJI ISLANDS",48,,N,,,
447,EK,NA,,70,N,1480743,,,2006-04-20T12:22:28.000,SYS_TEMP,,,,,20932,EK,MJO,MT ETJO LODGE,48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,27407,EK,CDO,"CRADOCK, SOUTH AFRICA",48,,N,,,
423,EK,LA,,76,N,1480704,,,2006-04-20T12:14:45.000,SYS_TEMP,,,,,30811,EK,PCQ,Phongsaly,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,21830,EK,XPK,"PUKATAWAGAN, MANITOBA, CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,22384,EK,XFG,PERCE,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16360,EK,VCV,GEORGE AFB,48,,N,,,
441,EK,MR,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,23615,EK,BGH,"BOGHE, MAURITANIA",48,,N,,,
318,EK,UG,,70,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AFR,19673,EK,KCU,"MASINDI, UGANDA",48,,N,,,
451,EK,NI,,68,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,,30580,EK,ECI,Rivas,48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,25062,EK,WIK,SURFDALE WAIHEKE IS. N ZE,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,27969,EK,CAX,"CARLISLE, ENGLAND",48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,18751,EK,OXF,"KIDLINGTON, ENGLAND",48,,N,,,
292,EK,JP,,75,N,1480700,2005-10-18T09:54:39.000,S140475,2006-04-20T12:12:16.000,SYS_TEMP,,,,FEA,23167,EK,RIS,"RISHIRI, JAPAN",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,31026,EK,ZMI,"NAPLES, ITALY",48,,N,,,
432,EK,MG,,70,N,1480706,,,2006-04-20T12:16:16.000,SYS_TEMP,,,,,20574,EK,ZVA,"MIANDRIVAZO, MADAGASCAR",48,,N,,,
359,EK,BS,,68,N,18681952182,,,2018-07-22T11:42:47.076,BERNASCHINA2,BHS,N,,AMR,23527,EK,ZSA,SAN SALVADOR,48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,17491,EK,IMF,"IMPHAL, INDIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,30678,EK,ITU,Iturup Island,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,20701,EK,MRV,"MINERALNYE VODY, RUSSIA",48,,N,,,
401,EK,GP,,68,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,,20264,EK,DSD,"LA DESIRADE, GUADELOUPE",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16873,EK,BKV,"HERNANDO CITY, FLORIDA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20296,EK,MHS,MOUNT SHASTA REP,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21023,EK,KPD,"NORRISTOWN, PENNSYLVANIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15364,EK,ATE,"ANTLERS, OKLAHOMA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21112,EK,RBH,"NR MOUNT KATMAI , ALAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22428,EK,PLY,"PLYMOUTH, INDIANA,",48,,N,,,
